# Temps	MSD_moyen	Sim_0	Sim_1	Sim_2	Sim_3	Sim_4	Sim_5	Sim_6	Sim_7	Sim_8	Sim_9	Sim_10	Sim_11	Sim_12	Sim_13	Sim_14	Sim_15	Sim_16	Sim_17	Sim_18	Sim_19
5.590000e+02	8.661332e-01	2.990871e-01	1.781271e-01	6.795219e-01	9.873201e-01	1.240106e-01	8.567008e-02	9.179340e-01	1.224051e-01	1.483223e+00	4.078414e+00	2.846329e-01	6.085144e-01	9.750853e-02	4.945924e-01	1.464635e+00	2.853363e+00	1.323059e+00	3.312264e-01	8.823073e-01	2.711137e-02
5.600000e+02	8.677780e-01	3.006120e-01	1.762837e-01	6.849925e-01	9.848887e-01	1.249337e-01	8.504974e-02	9.212245e-01	1.253375e-01	1.490280e+00	4.086910e+00	2.851344e-01	6.051076e-01	9.752018e-02	4.958695e-01	1.466977e+00	2.851288e+00	1.332462e+00	3.309493e-01	8.825258e-01	2.721359e-02
5.610000e+02	8.695827e-01	3.013490e-01	1.747905e-01	6.902472e-01	9.820426e-01	1.249451e-01	8.445168e-02	9.267387e-01	1.275686e-01	1.497049e+00	4.100828e+00	2.860715e-01	6.026926e-01	9.731768e-02	4.962431e-01	1.471357e+00	2.848403e+00	1.339261e+00	3.308476e-01	8.819725e-01	2.747639e-02
5.620000e+02	8.709354e-01	3.028673e-01	1.729445e-01	6.943222e-01	9.803900e-01	1.240952e-01	8.394431e-02	9.322269e-01	1.294286e-01	1.503993e+00	4.114089e+00	2.869583e-01	6.001190e-01	9.708672e-02	4.957120e-01	1.473305e+00	2.844122e+00	1.343722e+00	3.307168e-01	8.808158e-01	2.784891e-02
5.630000e+02	8.723405e-01	3.055838e-01	1.712621e-01	6.976024e-01	9.799229e-01	1.235888e-01	8.364047e-02	9.369424e-01	1.309585e-01	1.511132e+00	4.126593e+00	2.881527e-01	5.976137e-01	9.685569e-02	4.956521e-01	1.474643e+00	2.839453e+00	1.348734e+00	3.309179e-01	8.794813e-01	2.808224e-02
5.640000e+02	8.739347e-01	3.084196e-01	1.693295e-01	7.001852e-01	9.795514e-01	1.231828e-01	8.343816e-02	9.424706e-01	1.319448e-01	1.517046e+00	4.140945e+00	2.899805e-01	5.947460e-01	9.652717e-02	4.955410e-01	1.478370e+00	2.835475e+00	1.353692e+00	3.315974e-01	8.782369e-01	2.801378e-02
5.650000e+02	8.755949e-01	3.119218e-01	1.675163e-01	7.034169e-01	9.787478e-01	1.229151e-01	8.323000e-02	9.475007e-01	1.334003e-01	1.522935e+00	4.155223e+00	2.920947e-01	5.920392e-01	9.662104e-02	4.953892e-01	1.482686e+00	2.832997e+00	1.357678e+00	3.323584e-01	8.752491e-01	2.797914e-02
5.660000e+02	8.774763e-01	3.161429e-01	1.666765e-01	7.054746e-01	9.770609e-01	1.230489e-01	8.294298e-02	9.531362e-01	1.358208e-01	1.529763e+00	4.167799e+00	2.941676e-01	5.911875e-01	9.751841e-02	4.957671e-01	1.488822e+00	2.830501e+00	1.361577e+00	3.336168e-01	8.702993e-01	2.820282e-02
5.670000e+02	8.793266e-01	3.200995e-01	1.660112e-01	7.051342e-01	9.753662e-01	1.226454e-01	8.272626e-02	9.591197e-01	1.389762e-01	1.537291e+00	4.177159e+00	2.960178e-01	5.909742e-01	9.886168e-02	4.956134e-01	1.494812e+00	2.830368e+00	1.367949e+00	3.348412e-01	8.642052e-01	2.835966e-02
5.680000e+02	8.811453e-01	3.239340e-01	1.648454e-01	7.048370e-01	9.724585e-01	1.215992e-01	8.258575e-02	9.652617e-01	1.425008e-01	1.543856e+00	4.184957e+00	2.981494e-01	5.906415e-01	1.000609e-01	4.961396e-01	1.498520e+00	2.831393e+00	1.378494e+00	3.362705e-01	8.580141e-01	2.838712e-02
5.690000e+02	8.830155e-01	3.268342e-01	1.637795e-01	7.059458e-01	9.685787e-01	1.205906e-01	8.255839e-02	9.729238e-01	1.454446e-01	1.549656e+00	4.195051e+00	3.012679e-01	5.897693e-01	1.009639e-01	4.961654e-01	1.500841e+00	2.831207e+00	1.389180e+00	3.385281e-01	8.525958e-01	2.842868e-02
5.700000e+02	8.851667e-01	3.292830e-01	1.627302e-01	7.073344e-01	9.658291e-01	1.201603e-01	8.266205e-02	9.815754e-01	1.480988e-01	1.556875e+00	4.209147e+00	3.057292e-01	5.870698e-01	1.017453e-01	4.945103e-01	1.501686e+00	2.833964e+00	1.398484e+00	3.407377e-01	8.466897e-01	2.902115e-02
5.710000e+02	8.876804e-01	3.324801e-01	1.614893e-01	7.073370e-01	9.658039e-01	1.201568e-01	8.252020e-02	9.917873e-01	1.510712e-01	1.564815e+00	4.222414e+00	3.101944e-01	5.839949e-01	1.021421e-01	4.937002e-01	1.501796e+00	2.840488e+00	1.407072e+00	3.430250e-01	8.415535e-01	2.976626e-02
5.720000e+02	8.901718e-01	3.353652e-01	1.605104e-01	7.069996e-01	9.666308e-01	1.200688e-01	8.174944e-02	1.001419e+00	1.540381e-01	1.572975e+00	4.233989e+00	3.137664e-01	5.814446e-01	1.023823e-01	4.935999e-01	1.502511e+00	2.847904e+00	1.413615e+00	3.470745e-01	8.372129e-01	3.018055e-02
5.730000e+02	8.923244e-01	3.380094e-01	1.594424e-01	7.078854e-01	9.667561e-01	1.198911e-01	8.067262e-02	1.008221e+00	1.566292e-01	1.582450e+00	4.246526e+00	3.162918e-01	5.780051e-01	1.029130e-01	4.936412e-01	1.502863e+00	2.853210e+00	1.417580e+00	3.523766e-01	8.326893e-01	3.043395e-02
5.740000e+02	8.944737e-01	3.406499e-01	1.587337e-01	7.099302e-01	9.660889e-01	1.196519e-01	7.975538e-02	1.011248e+00	1.585946e-01	1.591826e+00	4.261993e+00	3.189902e-01	5.737182e-01	1.034859e-01	4.945235e-01	1.505238e+00	2.856391e+00	1.421255e+00	3.577198e-01	8.292459e-01	3.043417e-02
5.750000e+02	8.966838e-01	3.432474e-01	1.591996e-01	7.110313e-01	9.648942e-01	1.198329e-01	7.877619e-02	1.011240e+00	1.608562e-01	1.601667e+00	4.276349e+00	3.224466e-01	5.697923e-01	1.042779e-01	4.962821e-01	1.510275e+00	2.858000e+00	1.423780e+00	3.625827e-01	8.285772e-01	3.056759e-02
5.760000e+02	8.991164e-01	3.466129e-01	1.607054e-01	7.110962e-01	9.636889e-01	1.202959e-01	7.787765e-02	1.011165e+00	1.637457e-01	1.614938e+00	4.289737e+00	3.271535e-01	5.667237e-01	1.047985e-01	4.992640e-01	1.514631e+00	2.857704e+00	1.424429e+00	3.656194e-01	8.310948e-01	3.104789e-02
5.770000e+02	9.017942e-01	3.509032e-01	1.624835e-01	7.106859e-01	9.625988e-01	1.204524e-01	7.700461e-02	1.013020e+00	1.666199e-01	1.630564e+00	4.305752e+00	3.328550e-01	5.639535e-01	1.052383e-01	5.014171e-01	1.517277e+00	2.856640e+00	1.424997e+00	3.668800e-01	8.351431e-01	3.140004e-02
5.780000e+02	9.048740e-01	3.553932e-01	1.638510e-01	7.107748e-01	9.633858e-01	1.202732e-01	7.609727e-02	1.018051e+00	1.694891e-01	1.647143e+00	4.323156e+00	3.384315e-01	5.605432e-01	1.063228e-01	5.024722e-01	1.519466e+00	2.858705e+00	1.425125e+00	3.678332e-01	8.394841e-01	3.148330e-02
5.790000e+02	9.080882e-01	3.607534e-01	1.654860e-01	7.128792e-01	9.657230e-01	1.197496e-01	7.582043e-02	1.024201e+00	1.720604e-01	1.663329e+00	4.339958e+00	3.438227e-01	5.569421e-01	1.073714e-01	5.029418e-01	1.522658e+00	2.861438e+00	1.423634e+00	3.695411e-01	8.418647e-01	3.158997e-02
5.800000e+02	9.112053e-01	3.667503e-01	1.678089e-01	7.146438e-01	9.696493e-01	1.192074e-01	7.595799e-02	1.030238e+00	1.742396e-01	1.680182e+00	4.356118e+00	3.485346e-01	5.540399e-01	1.079368e-01	5.036848e-01	1.525499e+00	2.860856e+00	1.423415e+00	3.713119e-01	8.421556e-01	3.187675e-02
5.810000e+02	9.144459e-01	3.721629e-01	1.701372e-01	7.156602e-01	9.735185e-01	1.186340e-01	7.579291e-02	1.036560e+00	1.764939e-01	1.695962e+00	4.373148e+00	3.526145e-01	5.522215e-01	1.084106e-01	5.051317e-01	1.528671e+00	2.861328e+00	1.426796e+00	3.727966e-01	8.404167e-01	3.246105e-02
5.820000e+02	9.179836e-01	3.767073e-01	1.727277e-01	7.181536e-01	9.765237e-01	1.178361e-01	7.602917e-02	1.043378e+00	1.782470e-01	1.710745e+00	4.392158e+00	3.563548e-01	5.515994e-01	1.085318e-01	5.054946e-01	1.533241e+00	2.865652e+00	1.431850e+00	3.752590e-01	8.359149e-01	3.326794e-02
5.830000e+02	9.215813e-01	3.800059e-01	1.757224e-01	7.218669e-01	9.785177e-01	1.170266e-01	7.665545e-02	1.050508e+00	1.793370e-01	1.728234e+00	4.410639e+00	3.598383e-01	5.512736e-01	1.084432e-01	5.059936e-01	1.537163e+00	2.871267e+00	1.438442e+00	3.784528e-01	8.282618e-01	3.397613e-02
5.840000e+02	9.252740e-01	3.821526e-01	1.790620e-01	7.259149e-01	9.814643e-01	1.163441e-01	7.725127e-02	1.058698e+00	1.801181e-01	1.745593e+00	4.427714e+00	3.621751e-01	5.512456e-01	1.087995e-01	5.073809e-01	1.541016e+00	2.878696e+00	1.445312e+00	3.827041e-01	8.192967e-01	3.454183e-02
5.850000e+02	9.291282e-01	3.829181e-01	1.839343e-01	7.291413e-01	9.840722e-01	1.155845e-01	7.806995e-02	1.067972e+00	1.807125e-01	1.761881e+00	4.446371e+00	3.641358e-01	5.511992e-01	1.089624e-01	5.078424e-01	1.544709e+00	2.888960e+00	1.452643e+00	3.872432e-01	8.112277e-01	3.498348e-02
5.860000e+02	9.328481e-01	3.835940e-01	1.896270e-01	7.315172e-01	9.836264e-01	1.147578e-01	7.900637e-02	1.077462e+00	1.812537e-01	1.778776e+00	4.465556e+00	3.666160e-01	5.500644e-01	1.091988e-01	5.070219e-01	1.547732e+00	2.899106e+00	1.462222e+00	3.913065e-01	8.033250e-01	3.519408e-02
5.870000e+02	9.364217e-01	3.853493e-01	1.944560e-01	7.351449e-01	9.816603e-01	1.135365e-01	7.948452e-02	1.087163e+00	1.814743e-01	1.798810e+00	4.485137e+00	3.699658e-01	5.476208e-01	1.100771e-01	5.056341e-01	1.550577e+00	2.906135e+00	1.470115e+00	3.951594e-01	7.956132e-01	3.532200e-02
5.880000e+02	9.398038e-01	3.884831e-01	1.979040e-01	7.397271e-01	9.786450e-01	1.114695e-01	7.942200e-02	1.094437e+00	1.820330e-01	1.820800e+00	4.505888e+00	3.728525e-01	5.459876e-01	1.113406e-01	5.044915e-01	1.552883e+00	2.912236e+00	1.474882e+00	3.978650e-01	7.892243e-01	3.550490e-02
5.890000e+02	9.429755e-01	3.923358e-01	2.009901e-01	7.435879e-01	9.752180e-01	1.091033e-01	7.897415e-02	1.101202e+00	1.839208e-01	1.839896e+00	4.527240e+00	3.741559e-01	5.444039e-01	1.126220e-01	5.035171e-01	1.554379e+00	2.917945e+00	1.479080e+00	3.994846e-01	7.858438e-01	3.561056e-02
5.900000e+02	9.458439e-01	3.959929e-01	2.044604e-01	7.471920e-01	9.722503e-01	1.069666e-01	7.792273e-02	1.108311e+00	1.866359e-01	1.855191e+00	4.546862e+00	3.755712e-01	5.414134e-01	1.139963e-01	5.027819e-01	1.554693e+00	2.924819e+00	1.482395e+00	3.995813e-01	7.841813e-01	3.566155e-02
5.910000e+02	9.485386e-01	3.990785e-01	2.083495e-01	7.502126e-01	9.698479e-01	1.051070e-01	7.731561e-02	1.114409e+00	1.894088e-01	1.868862e+00	4.564311e+00	3.778918e-01	5.387777e-01	1.158864e-01	5.020677e-01	1.554684e+00	2.932052e+00	1.485332e+00	3.986446e-01	7.829228e-01	3.561205e-02
5.920000e+02	9.511292e-01	4.015829e-01	2.127670e-01	7.505162e-01	9.665817e-01	1.035422e-01	7.761158e-02	1.119242e+00	1.925873e-01	1.879494e+00	4.581537e+00	3.814265e-01	5.365989e-01	1.181245e-01	5.006297e-01	1.555464e+00	2.939991e+00	1.489313e+00	3.983402e-01	7.819540e-01	3.528011e-02
5.930000e+02	9.535758e-01	4.030606e-01	2.172759e-01	7.501665e-01	9.632775e-01	1.020066e-01	7.829138e-02	1.123425e+00	1.952677e-01	1.889192e+00	4.596255e+00	3.858295e-01	5.343245e-01	1.199905e-01	4.996701e-01	1.556987e+00	2.949842e+00	1.492849e+00	3.977860e-01	7.809583e-01	3.506175e-02
5.940000e+02	9.557240e-01	4.034917e-01	2.209542e-01	7.508580e-01	9.605134e-01	1.009158e-01	7.903534e-02	1.127597e+00	1.971795e-01	1.898023e+00	4.610769e+00	3.902198e-01	5.333430e-01	1.215083e-01	5.006609e-01	1.556314e+00	2.956237e+00	1.494309e+00	3.963943e-01	7.812326e-01	3.492585e-02
5.950000e+02	9.575052e-01	4.020592e-01	2.237018e-01	7.513324e-01	9.559053e-01	1.010293e-01	7.948288e-02	1.132077e+00	1.987859e-01	1.904755e+00	4.625874e+00	3.939966e-01	5.328051e-01	1.229001e-01	5.023514e-01	1.552713e+00	2.960789e+00	1.496470e+00	3.959413e-01	7.823910e-01	3.474397e-02
5.960000e+02	9.588710e-01	3.991902e-01	2.275533e-01	7.505677e-01	9.506613e-01	1.015241e-01	7.942691e-02	1.136602e+00	2.001440e-01	1.910726e+00	4.636676e+00	3.971466e-01	5.317522e-01	1.240463e-01	5.029338e-01	1.547726e+00	2.966043e+00	1.500618e+00	3.959834e-01	7.833315e-01	3.476819e-02
5.970000e+02	9.599756e-01	3.965215e-01	2.327518e-01	7.493661e-01	9.465545e-01	1.017132e-01	7.926010e-02	1.140445e+00	2.011711e-01	1.915237e+00	4.645845e+00	3.993741e-01	5.306740e-01	1.248864e-01	5.033766e-01	1.543672e+00	2.968190e+00	1.505796e+00	3.948596e-01	7.846844e-01	3.513325e-02
5.980000e+02	9.613377e-01	3.953726e-01	2.376856e-01	7.503539e-01	9.450621e-01	1.013977e-01	7.918801e-02	1.144159e+00	2.019234e-01	1.919742e+00	4.655150e+00	4.016591e-01	5.301713e-01	1.254356e-01	5.048144e-01	1.542224e+00	2.966721e+00	1.511766e+00	3.936245e-01	7.849832e-01	3.532059e-02
5.990000e+02	9.626268e-01	3.965375e-01	2.419008e-01	7.520769e-01	9.444742e-01	1.007454e-01	7.925808e-02	1.148471e+00	2.036600e-01	1.923167e+00	4.659558e+00	4.049298e-01	5.290943e-01	1.252305e-01	5.075567e-01	1.540263e+00	2.964297e+00	1.518452e+00	3.941200e-01	7.838002e-01	3.494322e-02
6.000000e+02	9.640299e-01	3.974947e-01	2.464553e-01	7.530294e-01	9.447130e-01	1.004371e-01	7.936462e-02	1.155359e+00	2.059934e-01	1.926299e+00	4.661165e+00	4.076390e-01	5.277678e-01	1.251207e-01	5.111862e-01	1.538472e+00	2.960830e+00	1.526793e+00	3.953107e-01	7.827211e-01	3.444896e-02
6.010000e+02	9.655364e-01	3.971976e-01	2.510637e-01	7.541886e-01	9.445209e-01	1.004118e-01	7.930446e-02	1.163763e+00	2.086298e-01	1.930384e+00	4.660885e+00	4.106526e-01	5.270019e-01	1.260744e-01	5.146908e-01	1.539726e+00	2.955012e+00	1.535326e+00	3.962619e-01	7.814263e-01	3.420566e-02
6.020000e+02	9.673216e-01	3.967910e-01	2.553524e-01	7.564821e-01	9.435889e-01	1.005435e-01	7.936662e-02	1.171535e+00	2.123386e-01	1.935192e+00	4.658332e+00	4.146816e-01	5.259655e-01	1.274389e-01	5.176424e-01	1.544066e+00	2.951572e+00	1.543657e+00	3.975921e-01	7.801942e-01	3.409942e-02
6.030000e+02	9.695798e-01	3.963896e-01	2.606892e-01	7.603563e-01	9.435825e-01	1.010681e-01	7.984149e-02	1.179100e+00	2.158033e-01	1.940566e+00	4.655575e+00	4.181192e-01	5.255059e-01	1.289391e-01	5.203590e-01	1.548285e+00	2.954984e+00	1.550288e+00	3.992339e-01	7.789488e-01	3.396208e-02
6.040000e+02	9.717773e-01	3.958641e-01	2.666183e-01	7.651754e-01	9.432718e-01	1.017438e-01	8.090642e-02	1.185563e+00	2.184766e-01	1.946546e+00	4.652125e+00	4.204811e-01	5.257861e-01	1.301444e-01	5.238326e-01	1.552648e+00	2.960650e+00	1.555429e+00	4.010738e-01	7.754631e-01	3.374800e-02
6.050000e+02	9.740172e-01	3.960353e-01	2.718481e-01	7.714633e-01	9.428221e-01	1.019980e-01	8.190828e-02	1.191754e+00	2.208579e-01	1.952401e+00	4.650572e+00	4.220264e-01	5.274891e-01	1.308865e-01	5.287907e-01	1.557956e+00	2.965123e+00	1.560538e+00	4.025694e-01	7.697475e-01	3.355733e-02
6.060000e+02	9.765232e-01	3.977142e-01	2.764848e-01	7.785588e-01	9.437630e-01	1.019564e-01	8.285234e-02	1.198251e+00	2.230883e-01	1.957428e+00	4.650668e+00	4.248976e-01	5.294320e-01	1.310811e-01	5.350332e-01	1.563600e+00	2.970001e+00	1.566142e+00	4.027527e-01	7.636042e-01	3.315408e-02
6.070000e+02	9.795767e-01	3.996742e-01	2.805816e-01	7.848255e-01	9.443702e-01	1.024177e-01	8.447810e-02	1.202134e+00	2.258304e-01	1.964242e+00	4.654093e+00	4.294381e-01	5.312418e-01	1.307965e-01	5.421375e-01	1.573629e+00	2.977052e+00	1.573013e+00	4.006583e-01	7.583984e-01	3.252083e-02
6.080000e+02	9.828360e-01	4.020054e-01	2.846945e-01	7.892245e-01	9.447564e-01	1.031450e-01	8.658343e-02	1.204899e+00	2.290144e-01	1.971179e+00	4.662245e+00	4.345552e-01	5.345418e-01	1.300812e-01	5.492954e-01	1.582399e+00	2.983056e+00	1.579872e+00	3.983285e-01	7.550181e-01	3.182726e-02
6.090000e+02	9.861693e-01	4.048182e-01	2.883712e-01	7.915583e-01	9.455682e-01	1.038694e-01	8.867655e-02	1.209712e+00	2.319518e-01	1.975654e+00	4.673302e+00	4.405991e-01	5.399499e-01	1.286370e-01	5.565467e-01	1.587826e+00	2.987771e+00	1.585091e+00	3.990226e-01	7.533457e-01	3.111486e-02
6.100000e+02	9.896926e-01	4.072062e-01	2.910357e-01	7.921998e-01	9.461675e-01	1.046774e-01	9.055025e-02	1.215554e+00	2.348079e-01	1.982138e+00	4.687650e+00	4.451649e-01	5.468523e-01	1.267685e-01	5.655825e-01	1.592013e+00	2.994294e+00	1.589014e+00	4.010124e-01	7.506444e-01	3.052040e-02
6.110000e+02	9.934168e-01	4.096468e-01	2.942635e-01	7.921018e-01	9.478808e-01	1.060770e-01	9.162139e-02	1.222282e+00	2.374524e-01	1.992975e+00	4.704867e+00	4.477672e-01	5.534525e-01	1.253637e-01	5.752373e-01	1.592662e+00	3.002818e+00	1.592823e+00	4.020142e-01	7.468370e-01	3.019439e-02
6.120000e+02	9.970378e-01	4.117656e-01	2.978266e-01	7.919330e-01	9.482336e-01	1.079229e-01	9.196593e-02	1.230367e+00	2.398872e-01	2.003187e+00	4.722128e+00	4.512350e-01	5.601513e-01	1.248666e-01	5.833712e-01	1.590987e+00	3.012659e+00	1.596756e+00	4.021954e-01	7.433343e-01	2.998259e-02
6.130000e+02	1.000675e+00	4.128902e-01	3.012048e-01	7.933787e-01	9.473184e-01	1.093557e-01	9.270884e-02	1.238928e+00	2.421774e-01	2.011255e+00	4.737692e+00	4.556738e-01	5.676065e-01	1.247273e-01	5.902673e-01	1.590048e+00	3.023856e+00	1.601432e+00	4.026869e-01	7.407416e-01	2.954808e-02
6.140000e+02	1.003936e+00	4.127423e-01	3.045596e-01	7.959517e-01	9.467637e-01	1.104530e-01	9.398799e-02	1.246709e+00	2.438733e-01	2.019175e+00	4.748287e+00	4.597316e-01	5.740955e-01	1.248188e-01	5.947621e-01	1.590929e+00	3.033829e+00	1.606581e+00	4.040575e-01	7.384019e-01	2.901407e-02
6.150000e+02	1.006395e+00	4.123754e-01	3.075514e-01	7.977190e-01	9.446605e-01	1.109333e-01	9.554772e-02	1.254013e+00	2.453117e-01	2.027660e+00	4.754956e+00	4.627968e-01	5.797995e-01	1.247514e-01	5.972536e-01	1.591785e+00	3.038872e+00	1.613341e+00	4.061267e-01	7.342956e-01	2.815434e-02
6.160000e+02	1.008716e+00	4.127249e-01	3.099866e-01	7.982044e-01	9.415575e-01	1.107913e-01	9.708728e-02	1.261637e+00	2.466968e-01	2.035419e+00	4.761050e+00	4.648190e-01	5.862340e-01	1.242411e-01	5.990748e-01	1.593399e+00	3.042901e+00	1.623223e+00	4.085507e-01	7.297272e-01	2.700285e-02
6.170000e+02	1.010721e+00	4.132668e-01	3.135478e-01	7.976557e-01	9.391592e-01	1.104332e-01	9.816654e-02	1.269378e+00	2.471469e-01	2.041994e+00	4.763173e+00	4.669721e-01	5.926601e-01	1.233345e-01	5.997348e-01	1.596036e+00	3.047274e+00	1.632512e+00	4.107270e-01	7.255448e-01	2.569919e-02
6.180000e+02	1.012152e+00	4.128195e-01	3.173813e-01	7.966546e-01	9.377962e-01	1.103475e-01	9.850252e-02	1.277066e+00	2.473647e-01	2.049613e+00	4.760229e+00	4.687621e-01	5.980121e-01	1.223684e-01	6.010101e-01	1.597447e+00	3.049880e+00	1.638991e+00	4.126311e-01	7.218336e-01	2.432375e-02
6.190000e+02	1.013205e+00	4.112814e-01	3.208954e-01	7.961738e-01	9.375000e-01	1.107311e-01	9.890093e-02	1.282353e+00	2.483039e-01	2.059674e+00	4.752970e+00	4.698659e-01	6.028699e-01	1.215987e-01	6.032005e-01	1.598648e+00	3.051777e+00	1.642437e+00	4.137911e-01	7.180506e-01	2.308005e-02
6.200000e+02	1.014671e+00	4.107645e-01	3.238647e-01	7.976142e-01	9.386870e-01	1.114899e-01	1.000924e-01	1.285410e+00	2.494604e-01	2.071763e+00	4.746485e+00	4.714876e-01	6.088602e-01	1.205380e-01	6.038384e-01	1.602926e+00	3.053267e+00	1.645131e+00	4.151088e-01	7.143315e-01	2.230031e-02
6.210000e+02	1.016677e+00	4.119674e-01	3.254106e-01	8.003618e-01	9.410622e-01	1.120621e-01	1.016375e-01	1.286691e+00	2.513768e-01	2.084450e+00	4.746697e+00	4.724238e-01	6.156402e-01	1.193322e-01	6.027891e-01	1.608422e+00	3.054995e+00	1.647122e+00	4.169194e-01	7.124210e-01	2.175892e-02
6.220000e+02	1.018368e+00	4.127515e-01	3.262678e-01	8.039704e-01	9.425233e-01	1.118776e-01	1.029163e-01	1.285540e+00	2.540096e-01	2.093414e+00	4.750400e+00	4.720867e-01	6.221821e-01	1.183355e-01	6.013106e-01	1.612391e+00	3.057887e+00	1.649330e+00	4.181062e-01	7.108367e-01	2.121628e-02
6.230000e+02	1.019212e+00	4.135268e-01	3.260132e-01	8.080837e-01	9.410865e-01	1.112862e-01	1.033219e-01	1.282626e+00	2.565722e-01	2.097260e+00	4.754560e+00	4.712378e-01	6.273775e-01	1.175610e-01	6.003869e-01	1.613477e+00	3.059836e+00	1.652699e+00	4.183396e-01	7.084186e-01	2.057391e-02
6.240000e+02	1.019679e+00	4.158049e-01	3.250887e-01	8.131770e-01	9.379246e-01	1.104263e-01	1.028137e-01	1.278665e+00	2.593737e-01	2.101526e+00	4.759778e+00	4.696743e-01	6.304594e-01	1.165894e-01	5.987997e-01	1.612806e+00	3.062814e+00	1.655425e+00	4.171108e-01	7.055530e-01	1.976150e-02
6.250000e+02	1.020442e+00	4.183799e-01	3.244704e-01	8.183169e-01	9.346546e-01	1.094074e-01	1.018827e-01	1.276895e+00	2.618020e-01	2.107170e+00	4.763288e+00	4.674507e-01	6.322878e-01	1.152766e-01	5.976249e-01	1.611985e+00	3.070505e+00	1.660563e+00	4.155522e-01	7.024032e-01	1.892234e-02
6.260000e+02	1.021688e+00	4.207980e-01	3.244703e-01	8.232201e-01	9.328450e-01	1.088970e-01	1.008225e-01	1.277480e+00	2.647643e-01	2.111973e+00	4.766761e+00	4.653673e-01	6.332219e-01	1.139644e-01	5.973610e-01	1.611775e+00	3.079377e+00	1.669088e+00	4.143095e-01	6.991367e-01	1.813385e-02
6.270000e+02	1.023038e+00	4.244369e-01	3.243831e-01	8.269832e-01	9.312463e-01	1.091133e-01	9.958275e-02	1.278219e+00	2.688821e-01	2.116526e+00	4.768953e+00	4.652595e-01	6.338664e-01	1.131018e-01	5.967260e-01	1.612567e+00	3.084520e+00	1.678888e+00	4.143509e-01	6.955849e-01	1.757555e-02
6.280000e+02	1.024392e+00	4.278890e-01	3.252931e-01	8.291099e-01	9.270974e-01	1.091456e-01	9.841070e-02	1.281749e+00	2.723668e-01	2.120395e+00	4.769529e+00	4.668931e-01	6.337360e-01	1.123745e-01	5.962259e-01	1.613854e+00	3.089236e+00	1.689055e+00	4.165397e-01	6.916832e-01	1.725288e-02
6.290000e+02	1.025968e+00	4.299744e-01	3.280463e-01	8.303393e-01	9.216377e-01	1.088130e-01	9.736502e-02	1.286772e+00	2.748340e-01	2.123905e+00	4.772848e+00	4.680768e-01	6.325148e-01	1.117795e-01	5.959305e-01	1.615899e+00	3.096883e+00	1.701279e+00	4.194311e-01	6.860653e-01	1.696978e-02
6.300000e+02	1.027947e+00	4.319772e-01	3.310550e-01	8.306545e-01	9.173557e-01	1.084947e-01	9.643016e-02	1.290745e+00	2.773315e-01	2.129253e+00	4.779426e+00	4.687516e-01	6.316280e-01	1.115280e-01	5.971593e-01	1.618900e+00	3.105438e+00	1.714040e+00	4.226204e-01	6.795670e-01	1.658411e-02
6.310000e+02	1.030623e+00	4.339131e-01	3.335846e-01	8.313405e-01	9.160164e-01	1.079742e-01	9.569883e-02	1.293877e+00	2.802264e-01	2.135601e+00	4.787906e+00	4.684887e-01	6.306193e-01	1.115574e-01	6.002577e-01	1.624440e+00	3.116080e+00	1.727157e+00	4.265949e-01	6.751156e-01	1.600410e-02
6.320000e+02	1.033551e+00	4.351971e-01	3.349698e-01	8.342929e-01	9.176759e-01	1.074408e-01	9.512245e-02	1.294275e+00	2.822467e-01	2.139725e+00	4.798155e+00	4.681865e-01	6.298359e-01	1.119021e-01	6.035114e-01	1.629718e+00	3.129179e+00	1.741205e+00	4.306649e-01	6.722861e-01	1.543616e-02
6.330000e+02	1.036381e+00	4.355579e-01	3.356904e-01	8.379830e-01	9.197904e-01	1.074242e-01	9.440227e-02	1.294018e+00	2.839691e-01	2.142372e+00	4.811978e+00	4.697789e-01	6.295031e-01	1.117130e-01	6.059906e-01	1.632865e+00	3.143307e+00	1.753937e+00	4.332362e-01	6.690438e-01	1.505254e-02
6.340000e+02	1.039299e+00	4.356615e-01	3.365148e-01	8.410033e-01	9.210453e-01	1.077893e-01	9.313942e-02	1.295861e+00	2.856294e-01	2.146998e+00	4.824486e+00	4.723256e-01	6.291101e-01	1.113676e-01	6.081925e-01	1.635442e+00	3.159658e+00	1.765684e+00	4.352976e-01	6.658714e-01	1.489280e-02
6.350000e+02	1.042140e+00	4.356508e-01	3.371820e-01	8.442465e-01	9.214498e-01	1.081484e-01	9.168877e-02	1.300362e+00	2.864932e-01	2.151992e+00	4.830394e+00	4.746163e-01	6.292411e-01	1.113646e-01	6.109552e-01	1.636655e+00	3.176961e+00	1.780147e+00	4.370228e-01	6.634585e-01	1.476660e-02
6.360000e+02	1.045145e+00	4.353385e-01	3.379873e-01	8.476896e-01	9.227571e-01	1.085399e-01	9.075357e-02	1.306645e+00	2.865010e-01	2.153467e+00	4.834672e+00	4.777252e-01	6.309930e-01	1.110029e-01	6.140015e-01	1.640352e+00	3.194299e+00	1.798470e+00	4.372185e-01	6.599277e-01	1.455377e-02
